OG	Tcas	Dmel
OG0007186	TC032760	FBgn0001075
OG0001919	TC009925,TC002732	FBgn0036257
OG0001652	TC009413,TC033117	FBgn0261822
OG0007226	TC013791	FBgn0031479
OG0000811	TC013312,TC013311	FBgn0041342,FBgn0035231
OG0002504	TC031695	FBgn0051632
OG0005726	TC002775	FBgn0005631
OG0007217	TC005893	FBgn0031490
OG0004225	TC031168	FBgn0040931
OG0004095	TC007357	FBgn0040294
OG0000827	TC000583	FBgn0030574
OG0007224	TC008829	FBgn0031493
OG0005352	TC002876	FBgn0086451
OG0003411	TC013450	FBgn0038540
OG0005194	TC014135	FBgn0016930
OG0005701	TC015093	FBgn0034728
OG0006828	TC008002	FBgn0036330
OG0004158	TC008308	FBgn0029962
OG0005848	TC010901	FBgn0004055
OG0001691	TC012363	FBgn0030616,FBgn0034822
OG0005305	TC005600	FBgn0085369
OG0000294	TC003170	FBgn0003270
OG0003626	TC033629	FBgn0039128
OG0005207	TC006170	FBgn0001091
OG0001653	TC013912	FBgn0261823
OG0001875	TC012657	FBgn0031006
OG0007065	TC003450	FBgn0035726
OG0002587	TC001146	FBgn0003209
OG0007802	TC032288,TC032289	FBgn0261445
OG0000106	TC011623,TC003733,TC032499,TC012854,TC011622	FBgn0033905,FBgn0033904,FBgn0033903
OG0004436	TC000461	FBgn0033958
OG0003725	TC009196	FBgn0051108
OG0006014	TC014251	FBgn0266346
OG0006743	TC011998	FBgn0003515
OG0007767	TC002547,TC032302,TC003280	FBgn0035811
OG0006066	TC010914	FBgn0267698
OG0003161	TC002935	FBgn0037882
OG0006887	TC011535	FBgn0042138
OG0001726	TC033041	FBgn0263392
OG0005308	TC031489	FBgn0085383
OG0000137	TC009514,TC009515,TC000575,TC008868,TC007234,TC032902	FBgn0028895
OG0000371	TC034143,TC005487,TC034144	FBgn0039736,FBgn0034275
OG0000834	TC005976	FBgn0030925,FBgn0030926
OG0004309	TC009793	FBgn0034707
OG0007354	TC030708,TC030673	FBgn0004656
OG0004810	TC031508	FBgn0028743
OG0007610	TC008638,TC008637	FBgn0003093
OG0000521	TC002171	FBgn0028644,FBgn0013433,FBgn0028645
OG0000311	TC001746	FBgn0052056
OG0007526	TC003617,TC032438	FBgn0263108
OG0005037	TC008846	FBgn0037747
OG0006974	TC001561	FBgn0035960
OG0007925	TC005107,TC009312,TC015778	FBgn0030242,FBgn0030241
OG0004975	TC032553	FBgn0053513
OG0003669	TC015321	FBgn0003134
OG0003710	TC000962	FBgn0039265
OG0006892	TC013313	FBgn0036199
OG0001083	TC000921,TC000922	FBgn0004054
OG0005907	TC031972	FBgn0263599
OG0003772	TC010153	FBgn0039451
OG0000194	TC014407	FBgn0039855,FBgn0039854,FBgn0031844,FBgn0039856
OG0007122	TC033816	FBgn0028962
OG0006909	TC002139	FBgn0036124
OG0001956	TC011447,TC011450	FBgn0035722
OG0001986	TC031226,TC012250	FBgn0031399
OG0003650	TC032195	FBgn0011725
OG0000149	TC032135,TC000551,TC000556,TC000552	FBgn0039200,FBgn0039198
OG0002231	TC010522	FBgn0031238
OG0002582	TC011609	FBgn0032042
OG0002950	TC005782	FBgn0010395
OG0001383	TC034512	FBgn0020370
OG0003209	TC003216	FBgn0038053
OG0000483	TC013085	FBgn0037577,FBgn0037363
OG0004187	TC009265	FBgn0030049
OG0002952	TC007665	FBgn0032913
OG0002809	TC005315	FBgn0000182
OG0001885	TC006730	FBgn0036921
OG0003922	TC032549	FBgn0024288
OG0004147	TC032893	FBgn0029939
OG0002318	TC008987	FBgn0015075
OG0005955	TC032400	FBgn0264574
OG0007250	TC007190	FBgn0031392
OG0001600	TC000995	FBgn0259163
OG0001889	TC005675	FBgn0036801
OG0001312	TC031877	FBgn0050109,FBgn0050108
OG0002434	TC014005	FBgn0031673
OG0003864	TC006414	FBgn0039674
OG0007307	TC031159,TC013048,TC013045,TC013047,TC013046	FBgn0030362,FBgn0038257
OG0006309	TC008134	FBgn0005775
OG0003752	TC006818	FBgn0039357
OG0004931	TC008454	FBgn0032167
OG0005544	TC031122	FBgn0261243
OG0007029	TC002294	FBgn0029113
OG0007348	TC006930,TC005210,TC006935,TC031915	FBgn0053900,FBgn0053886,FBgn0053874,FBgn0053896,FBgn0053904,FBgn0053898,FBgn0053880,FBgn0053910,FBgn0053872,FBgn0053884,FBgn0061209,FBgn0053906,FBgn0053868,FBgn0053870,FBgn0053888,FBgn0053908,FBgn0053902,FBgn0053894,FBgn0053882,FBgn0053890,FBgn0053878,FBgn0053876,FBgn0053892
OG0004204	TC014939	FBgn0026411
OG0004526	TC015310	FBgn0010238
OG0005168	TC009617	FBgn0039020
OG0006886	TC000849	FBgn0036184
OG0004114	TC001510	FBgn0034249
OG0007590	TC015341,TC033309,TC015379,TC015380,TC015576	FBgn0033464
OG0007435	TC033401,TC005115,TC006897	FBgn0261244
OG0007733	TC006262,TC003599,TC002841	FBgn0035792,FBgn0035788,FBgn0035787
OG0007665	TC006563,TC006564	FBgn0264272
OG0005171	TC008403	FBgn0003687
OG0003619	TC012664	FBgn0039110
OG0005968	TC010798	FBgn0264855
OG0006089	TC003829	FBgn0283469
OG0006308	TC033638	FBgn0035577
OG0005056	TC031153	FBgn0037234
OG0003974	TC033103	FBgn0033054
OG0002645	TC034140	FBgn0032244
OG0001790	TC011980	FBgn0285954
OG0000606	TC014513,TC008919	FBgn0004387
OG0004937	TC007443	FBgn0031094
OG0003325	TC008566	FBgn0045035
OG0005491	TC031464	FBgn0260749
OG0001777	TC009743	FBgn0267821
OG0005785	TC010002	FBgn0034968
OG0005246	TC012698	FBgn0039958
OG0006485	TC001227	FBgn0030742
OG0007176	TC010681	FBgn0011603
OG0005890	TC000710	FBgn0035168
OG0006488	TC034689	FBgn0040207
OG0001668	TC034427	FBgn0262579
OG0000545	TC015328	FBgn0035584,FBgn0026316,FBgn0017456
OG0002647	TC033550	FBgn0032247
OG0005505	TC001666	FBgn0260857
OG0002421	TC010658	FBgn0037229
OG0006996	TC032308	FBgn0020224
OG0002831	TC005480	FBgn0032601
OG0003310	TC011377	FBgn0021750
OG0007033	TC030568	FBgn0035827
OG0003637	TC000591	FBgn0016754
OG0006403	TC000101	FBgn0030467
OG0003759	TC013566	FBgn0039411
OG0006483	TC005736	FBgn0005411
OG0002040	TC032792	FBgn0025391
OG0004338	TC009538	FBgn0289323
OG0005422	TC003564	FBgn0259164
OG0007576	TC005185,TC004389	FBgn0265297
OG0006151	TC014809	FBgn0035244
OG0007677	TC033776,TC001349	FBgn0051065
OG0003554	TC008090	FBgn0003867
OG0007070	TC003718	FBgn0035724
OG0000032	TC007182,TC007189,TC034670,TC032875,TC032876,TC007914,TC007185,TC007186,TC032874	FBgn0038070,FBgn0033999,FBgn0023495
OG0000967	TC034330,TC012406	FBgn0037244
OG0003244	TC000929	FBgn0015778
OG0004546	TC000474	FBgn0033679
OG0004910	TC011257	FBgn0015872
OG0007131	TC014984	FBgn0011710
OG0000897	TC032159	FBgn0026084
OG0000558	TC003997	FBgn0033519,FBgn0037890
OG0002923	TC014121	FBgn0004811
OG0002324	TC011528	FBgn0037186
OG0005966	TC009550	FBgn0264816
OG0007904	TC002350	FBgn0037017
OG0006877	TC013925	FBgn0022959
OG0004922	TC016087	FBgn0003969
OG0003477	TC010761	FBgn0038716
OG0000675	TC006851,TC031252	FBgn0027561
OG0002575	TC001194	FBgn0032054
OG0008051	TC006807	FBgn0033685
OG0003389	TC000894	FBgn0000014
OG0002365	TC002930	FBgn0037359
OG0001410	TC032336	FBgn0024189
OG0003070	TC004633	FBgn0037655
OG0005312	TC014731	FBgn0085410
OG0004949	TC000103	FBgn0011826
OG0001571	TC033657	FBgn0085428
OG0000268	TC014931,TC008826,TC009497	FBgn0030189,FBgn0029710
OG0006728	TC013000	FBgn0036663
OG0000540	TC014290	FBgn0003475
OG0006091	TC000119	FBgn0283476
OG0006239	TC005447	FBgn0035420
OG0007593	TC034599,TC002767,TC011825,TC009602,TC011824	FBgn0023197,FBgn0036738,FBgn0035670
OG0000078	TC007681	FBgn0025637,FBgn0031074,FBgn0026174,FBgn0034863,FBgn0262535,FBgn0026175,FBgn0034904,FBgn0026176
OG0004542	TC014582	FBgn0000426
OG0005554	TC012843	FBgn0261360
OG0003907	TC009189	FBgn0039730
OG0007495	TC030784,TC002688	FBgn0023507
OG0004897	TC001048	FBgn0002772
OG0003538	TC014514	FBgn0038876
OG0005846	TC008971	FBgn0035085
OG0005473	TC034712	FBgn0260224
OG0006575	TC013648	FBgn0004057
OG0007419	TC003278,TC003277,TC003294,TC032298	FBgn0030163,FBgn0030164,FBgn0050281,FBgn0050280
OG0006632	TC004624	FBgn0036891
OG0006497	TC007931	FBgn0030788
OG0003226	TC005831	FBgn0038106
OG0002062	TC008441	FBgn0023512
OG0006462	TC012376	FBgn0030699
OG0000378	TC005886,TC006266,TC005887	FBgn0036165,FBgn0041094
OG0005030	TC000933	FBgn0004169
OG0007580	TC005111,TC009275	FBgn0265416
OG0000092	TC010896	FBgn0265257,FBgn0037384,FBgn0038125,FBgn0052847,FBgn0085337,FBgn0262360,FBgn0032660
OG0003394	TC006409	FBgn0028992
OG0001633	TC015747	FBgn0261261
OG0004305	TC001465	FBgn0067102
OG0006282	TC001707	FBgn0035505
OG0005580	TC008276	FBgn0261575
OG0007832	TC031568,TC001726	FBgn0085396
OG0006347	TC004980	FBgn0030329
OG0006596	TC005457	FBgn0031070
OG0004107	TC013074	FBgn0028494
OG0003479	TC032719	FBgn0003011
OG0003689	TC012766	FBgn0040601
OG0005578	TC002506	FBgn0261553
OG0002608	TC033225	FBgn0032129
OG0007161	TC034595	FBgn0031639
OG0003565	TC012587	FBgn0038922
OG0006718	TC009308	FBgn0036652
OG0002527	TC031742	FBgn0031905
OG0005007	TC032466	FBgn0052576
OG0000974	TC032215	FBgn0036939,FBgn0031735
OG0007452	TC000940,TC000944,TC000942,TC000941	FBgn0020506,FBgn0000079,FBgn0000078
OG0000234	TC005342	FBgn0001147
OG0003690	TC011713	FBgn0051121
OG0005601	TC032248	FBgn0261698
OG0004964	TC004005	FBgn0031661
OG0000977	TC011344	FBgn0031752
OG0002326	TC014457	FBgn0053169
OG0001160	TC002301,TC002299	FBgn0038396
OG0007258	TC003649	FBgn0031360
OG0006038	TC009108	FBgn0266673
OG0001263	TC001039	FBgn0039734
OG0000879	TC004936	FBgn0038627,FBgn0026878
OG0005558	TC011527	FBgn0261381
OG0002529	TC010419	FBgn0031918
OG0002070	TC010448	FBgn0004654
OG0003369	TC006653	FBgn0038438
OG0006244	TC003401	FBgn0035402
OG0005892	TC001278	FBgn0035173
OG0006687	TC009613	FBgn0036771
OG0004343	TC008758	FBgn0004580
OG0006202	TC004033	FBgn0035360
OG0007769	TC001725,TC012008	FBgn0024921,FBgn0035693
OG0004059	TC015660	FBgn0010551
OG0004788	TC000175	FBgn0004577
OG0002791	TC014716	FBgn0028926
OG0001467	TC008567	FBgn0039536
OG0003774	TC034514	FBgn0039459
OG0006571	TC008705	FBgn0031040
OG0002940	TC013542	FBgn0032880
OG0002598	TC012073	FBgn0011232
OG0000159	TC003898,TC002508,TC002509,TC005444,TC003539,TC006230	FBgn0039896
OG0007232	TC013151	FBgn0031452
OG0000948	TC011827	FBgn0027527,FBgn0040279
OG0005603	TC034733	FBgn0261723
OG0004992	TC008457	FBgn0041707
OG0003153	TC013555	FBgn0010421
OG0002188	TC010321	FBgn0028685
OG0003598	TC012305	FBgn0039003
OG0005220	TC004600	FBgn0039229
OG0007471	TC033252,TC033250	FBgn0034013
OG0006508	TC012093	FBgn0015336
OG0002115	TC012218	FBgn0015286
OG0004448	TC030699	FBgn0033916
OG0003234	TC031548	FBgn0038098
OG0005973	TC034482	FBgn0265002
OG0003768	TC012812	FBgn0039427
OG0001500	TC016011,TC034106	FBgn0039900
OG0003798	TC001119	FBgn0039480
OG0008054	TC006801	FBgn0032481
OG0001816	TC032465,TC032464	FBgn0035583
OG0003985	TC014659	FBgn0039969
OG0006919	TC032474	FBgn0036121
OG0003065	TC016342	FBgn0010803
OG0000694	TC005834	FBgn0036730,FBgn0259195,FBgn0030657
OG0006337	TC013119	FBgn0030306
OG0002364	TC011607	FBgn0037356
OG0000302	TC033807,TC033808	FBgn0037583,FBgn0263143
OG0007496	TC013918,TC013917	FBgn0026415,FBgn0013763
OG0002241	TC001193	FBgn0001259
OG0001394	TC003494,TC032395	FBgn0033608
OG0006364	TC002669	FBgn0004511
OG0000193	TC000966,TC000965	FBgn0031677,FBgn0052625,FBgn0085312,FBgn0036826
OG0001961	TC011648,TC005942	FBgn0028980
OG0006149	TC003325	FBgn0035236
OG0004191	TC011539	FBgn0030058
OG0003817	TC012396	FBgn0039565
OG0006724	TC003588	FBgn0036668
OG0004236	TC013384	FBgn0030177
OG0000598	TC030558	FBgn0039126,FBgn0264741,FBgn0264740
OG0001271	TC031361	FBgn0082582
OG0000614	TC007252	FBgn0039801,FBgn0039800
OG0004915	TC015410	FBgn0052133
OG0006310	TC034316	FBgn0030234
OG0001281	TC034449	FBgn0011224
OG0003654	TC030768	FBgn0039153
OG0006565	TC015171	FBgn0030995
OG0007187	TC005784	FBgn0004893
OG0007262	TC007919	FBgn0031356
OG0006703	TC001865	FBgn0036725
OG0007400	TC003369,TC003368	FBgn0011576
OG0000913	TC012528,TC034287	FBgn0029831
OG0004345	TC033580	FBgn0026402
OG0006460	TC033522	FBgn0026374
OG0004942	TC016224	FBgn0031093
OG0000365	TC004767	FBgn0024811
OG0001264	TC012176	FBgn0039735,FBgn0016685
OG0001883	TC000963,TC033460	FBgn0024889
OG0003855	TC001104	FBgn0288875
OG0004031	TC033316	FBgn0034497
OG0001241	TC008735,TC001601	FBgn0010328
OG0004652	TC031189	FBgn0033376
OG0003435	TC010887	FBgn0038596
OG0005640	TC009191	FBgn0262125
OG0002589	TC033420	FBgn0032059
OG0006369	TC005810	FBgn0043001
OG0000049	TC002466,TC006455,TC002465,TC006453,TC034093,TC006456,TC034092,TC002464,TC002467	FBgn0027611
OG0000047	TC033648	FBgn0034092,FBgn0004431,FBgn0034539,FBgn0050062,FBgn0029765,FBgn0034538,FBgn0004425,FBgn0004429,FBgn0004430
OG0002090	TC007905	FBgn0040376
OG0007284	TC012408	FBgn0003310
OG0001274	TC011165	FBgn0027654
OG0000993	TC008513	FBgn0010612,FBgn0031941
OG0001322	TC001035	FBgn0003656
OG0000385	TC016023	FBgn0003638
OG0001031	TC007854	FBgn0032477
OG0007700	TC003292,TC008986	FBgn0037031
OG0007803	TC032014,TC032013	FBgn0260397
OG0002732	TC006729	FBgn0020443
OG0006199	TC008021	FBgn0016794
OG0007095	TC031060	FBgn0002638
OG0006773	TC013916	FBgn0036510
OG0006591	TC013737	FBgn0031065
OG0006380	TC007075	FBgn0030433
OG0002078	TC007851	FBgn0040389
OG0006851	TC009878	FBgn0036291
OG0006086	TC016318	FBgn0283438
OG0002893	TC014400	FBgn0002023
OG0001012	TC014579	FBgn0032248,FBgn0032291
OG0007673	TC008714,TC010110,TC010117,TC010109,TC016303	FBgn0034943
OG0002037	TC006604	FBgn0000482
OG0007616	TC004598,TC031236	FBgn0015239
OG0002748	TC012874	FBgn0032476
OG0005629	TC007768	FBgn0261986
OG0000711	TC002504	FBgn0000578
OG0004216	TC010229	FBgn0028292
OG0003748	TC014163	FBgn0039379
OG0007749	TC008742	FBgn0031829
OG0007147	TC015726	FBgn0023177
OG0002308	TC003694	FBgn0037120
OG0003350	TC002659	FBgn0003319
OG0003756	TC007124	FBgn0039402
OG0001534	TC032404	FBgn0013718
OG0001190	TC007824	FBgn0021776
OG0002896	TC033128	FBgn0032744
OG0003170	TC015689	FBgn0037906
OG0002769	TC015260	FBgn0032524
OG0000327	TC031834	FBgn0066101
OG0002678	TC011602	FBgn0032299
OG0000279	TC030045,TC030046,TC011006	FBgn0051644,FBgn0015031
OG0006381	TC007093	FBgn0030435
OG0001439	TC013217,TC005981	FBgn0067783
OG0000126	TC014920,TC008060,TC031382,TC004372,TC011128,TC015784	FBgn0031738
OG0006897	TC000052	FBgn0052085
OG0007036	TC012666	FBgn0011817
OG0006360	TC003912	FBgn0030344
OG0006366	TC008521	FBgn0030327
OG0007367	TC005500,TC012672	FBgn0030778
OG0004950	TC000144	FBgn0011742
OG0002345	TC007171	FBgn0037377
OG0005270	TC033956	FBgn0083983
OG0001255	TC000885	FBgn0039647
OG0001218	TC001141	FBgn0039161
OG0004768	TC001775	FBgn0042696
OG0004098	TC015453	FBgn0034258
OG0003223	TC000411	FBgn0038095
OG0001040	TC016367	FBgn0028916
OG0007143	TC000626	FBgn0002641
OG0001590	TC006111,TC031269	FBgn0086908
OG0002801	TC007226	FBgn0028370
OG0002776	TC014571	FBgn0028919
OG0000390	TC013915	FBgn0085413
OG0000303	TC034684,TC000216,TC033386,TC033387	FBgn0002932
OG0001360	TC009632	FBgn0036131,FBgn0034113
OG0000553	TC007533,TC011020	FBgn0037614,FBgn0037615
OG0006547	TC013975	FBgn0030943
OG0002330	TC016317	FBgn0037199
OG0006831	TC013178	FBgn0036340
OG0006532	TC007850	FBgn0028343
OG0004574	TC008107	FBgn0033607
OG0001760	TC014488	FBgn0265767
OG0000847	TC034566	FBgn0036274
OG0002502	TC014947	FBgn0031832
OG0005245	TC006629	FBgn0040011
OG0005280	TC005103	FBgn0020908
OG0002719	TC002742	FBgn0032409
OG0005023	TC007135	FBgn0002789
OG0001319	TC015699	FBgn0004198
OG0000065	TC008010,TC007073	FBgn0032462
OG0001525	TC016311	FBgn0036680,FBgn0036679
OG0000856	TC013837	FBgn0042185
OG0005066	TC012410	FBgn0031536
OG0006113	TC009011	FBgn0284246
OG0004525	TC013466	FBgn0050051
OG0004567	TC030640	FBgn0050022
OG0005533	TC001544	FBgn0261067
OG0001646	TC003908	FBgn0261703,FBgn0002723
OG0001418	TC009102	FBgn0033243,FBgn0033140
OG0005011	TC004679	FBgn0034982
OG0007609	TC011052,TC015465	FBgn0016122,FBgn0012037
OG0005016	TC007385	FBgn0032117
OG0001455	TC004921	FBgn0025456
OG0003374	TC011105	FBgn0003513
OG0004138	TC010447	FBgn0029929
OG0000530	TC010320	FBgn0032648,FBgn0032649,FBgn0032647
OG0003252	TC012149	FBgn0038183
OG0001086	TC014006	FBgn0038486,FBgn0037440
OG0002110	TC013840	FBgn0000644
OG0006023	TC030628	FBgn0266518
OG0004166	TC011794	FBgn0029997
OG0006167	TC004637	FBgn0035264
OG0001896	TC012041,TC003269	FBgn0036745
OG0003217	TC011380	FBgn0002905
OG0003465	TC010671	FBgn0038672
OG0007061	TC006690	FBgn0028648
OG0000198	TC010191,TC000980,TC010192	FBgn0053299,FBgn0039027,FBgn0039028
OG0000940	TC003546	FBgn0034327,FBgn0037156
OG0001676	TC009240	FBgn0262871
OG0000743	TC010786	FBgn0259245
OG0002101	TC011997	FBgn0003996
OG0006411	TC005408	FBgn0030529
OG0004076	TC012563	FBgn0000566
OG0000349	TC008665,TC008571,TC032963,TC031599	FBgn0010590
OG0005831	TC008644	FBgn0035046
OG0007786	TC034306,TC010589	FBgn0250838
OG0003878	TC011374	FBgn0039709
OG0004445	TC015082	FBgn0019938
OG0002520	TC014297	FBgn0031897
OG0002528	TC011945	FBgn0028387
OG0007332	TC001157	FBgn0039703
OG0007177	TC000079	FBgn0053002
OG0001142	TC000669	FBgn0038143
OG0005231	TC014075	FBgn0004463
OG0004172	TC004001	FBgn0029971
OG0004738	TC000405	FBgn0004132
OG0005514	TC007472	FBgn0260940
OG0002644	TC004800	FBgn0032243
OG0005935	TC004579	FBgn0263986
OG0007462	TC032189,TC032190	FBgn0261574
OG0003531	TC011887	FBgn0038860
OG0004090	TC005392	FBgn0034310
OG0000091	TC002620,TC032561,TC002621,TC032292	FBgn0027339
OG0000517	TC013594	FBgn0024846,FBgn0015765,FBgn0267339
OG0006204	TC001328	FBgn0027082
OG0007103	TC009487	FBgn0035631
OG0002063	TC007447	FBgn0023511
OG0004375	TC033640	FBgn0034070
OG0000484	TC014494	FBgn0016698,FBgn0037365,FBgn0030696
OG0007899	TC033666,TC033665	FBgn0031713
OG0007887	TC009705	FBgn0038788
OG0000839	TC002550	FBgn0001078
OG0002924	TC006051	FBgn0032821
OG0002653	TC009163	FBgn0026431
OG0005656	TC032806	FBgn0262685
OG0003352	TC000585	FBgn0063649
OG0001424	TC034381,TC012539	FBgn0033159
OG0003289	TC003010	FBgn0038233
OG0005898	TC003915	FBgn0035187
OG0002288	TC005129	FBgn0037087
OG0003254	TC012371	FBgn0038168
OG0001482	TC033331	FBgn0053554
OG0003914	TC011383	FBgn0039773
OG0007648	TC016199,TC001376	FBgn0264699,FBgn0039818,FBgn0039821
OG0004684	TC008898	FBgn0033316
OG0007104	TC014372	FBgn0035639
OG0004648	TC010167	FBgn0029092
OG0005781	TC013781	FBgn0034959
OG0002649	TC007221	FBgn0032250
OG0005584	TC005984	FBgn0261597
OG0000763	TC033605,TC005880	FBgn0261561
OG0001855	TC001907,TC004423	FBgn0030685
OG0001782	TC005597	FBgn0283658
OG0004180	TC006252	FBgn0017566
OG0003303	TC005163	FBgn0038304
OG0002337	TC011662	FBgn0037416
OG0001810	TC010123	FBgn0035498,FBgn0036688
OG0007641	TC032475,TC000045	FBgn0052479
OG0004182	TC007299	FBgn0030017
OG0001628	TC014717	FBgn0260965
OG0002336	TC011661	FBgn0037415
OG0003086	TC011521	FBgn0037712
OG0000717	TC032053,TC001030	FBgn0063923,FBgn0085483
OG0003304	TC007889	FBgn0038307
OG0000265	TC012910	FBgn0000382
OG0003980	TC006380	FBgn0033038
OG0003891	TC013008	FBgn0027583
OG0005418	TC005075	FBgn0259145
OG0001601	TC008896	FBgn0259174
OG0004408	TC011239	FBgn0034027
OG0007183	TC014966	FBgn0031598
OG0000101	TC002295,TC003991,TC007620,TC011529	FBgn0050148,FBgn0034511,FBgn0033301,FBgn0040321
OG0007025	TC009140	FBgn0035849
OG0005561	TC009935	FBgn0261397
OG0006334	TC014629	FBgn0030266
OG0003101	TC001214	FBgn0037710
OG0002658	TC005188	FBgn0053303
OG0001237	TC003370,TC012687	FBgn0027889
OG0007923	TC010847,TC001380	FBgn0014869
OG0006975	TC002238	FBgn0043806
OG0005905	TC012407	FBgn0263594
OG0003731	TC003655	FBgn0039306
OG0004146	TC007076	FBgn0029915
OG0006578	TC008318	FBgn0031050
OG0007003	TC013003	FBgn0035918
OG0004292	TC010571	FBgn0050290
OG0000584	TC034362	FBgn0038874
OG0004195	TC015327	FBgn0021767
OG0006069	TC009519	FBgn0267791
OG0000230	TC004402,TC010869	FBgn0004509
OG0000648	TC005968,TC005970	FBgn0034182,FBgn0034183
OG0007955	TC005192	FBgn0014861
OG0005959	TC034001	FBgn0264695
OG0001092	TC014239	FBgn0037570,FBgn0053257
OG0000068	TC012626	FBgn0035742,FBgn0035743,FBgn0035926,FBgn0031478,FBgn0250836,FBgn0010387
OG0000072	TC006970,TC034982,TC035048,TC031581,TC035022,TC033736,TC031935,TC034919	FBgn0037883
OG0007630	TC011074	FBgn0030357
OG0000329	TC033617,TC014982,TC015203,TC015111	FBgn0039620
OG0000118	TC010154	FBgn0050101,FBgn0032211,FBgn0032538,FBgn0028938,FBgn0040900,FBgn0028544
OG0000048	TC030242,TC030257,TC030243	FBgn0052693,FBgn0045495,FBgn0041247
OG0007947	TC033446,TC033445	FBgn0023506
OG0000176	TC009129,TC009128,TC011646	FBgn0025814,FBgn0053177,FBgn0053178
OG0000525	TC011092,TC030921,TC014437	FBgn0026150
OG0000096	TC013243	FBgn0037432,FBgn0037433,FBgn0037431,FBgn0011294,FBgn0265272,FBgn0038973,FBgn0038972
OG0000082	TC031441	FBgn0003721
OG0007775	TC005204,TC011562	FBgn0025865
OG0003766	TC001564	FBgn0039420
OG0003779	TC008835	FBgn0039466
OG0000697	TC003136,TC003135,TC031831	FBgn0051665
OG0000241	TC033687,TC033843,TC033798	FBgn0086604
OG0000608	TC014813,TC033775,TC031709	FBgn0039584
OG0000969	TC034800,TC004433	FBgn0037251
OG0000205	TC001720	FBgn0260943
OG0007697	TC033440	FBgn0085440
OG0007458	TC032535	FBgn0264006
OG0000828	TC015719,TC015700	FBgn0030589,FBgn0030588
OG0008062	TC031115	FBgn0003861
OG0001754	TC013717	FBgn0265082
OG0007639	TC005938,TC005937	FBgn0039348
OG0000017	TC013136	FBgn0036108,FBgn0000551,FBgn0002534,FBgn0002531,FBgn0035736,FBgn0050163,FBgn0039805,FBgn0086519,FBgn0035737,FBgn0035735,FBgn0037068,FBgn0037069,FBgn0036110,FBgn0033729,FBgn0037067,FBgn0003046,FBgn0002535
OG0001215	TC003514,TC000358	FBgn0039152
OG0000622	TC032094	FBgn0010482
OG0008060	TC015606	FBgn0031030
OG0000042	TC013827,TC011338,TC013988,TC013987,TC013811,TC013990,TC013828,TC013816	FBgn0035281
OG0000121	TC009139	FBgn0029866,FBgn0033205,FBgn0033204,FBgn0050495,FBgn0033203,FBgn0050491
OG0000166	TC032018,TC031373,TC000560,TC013261	FBgn0259244
OG0006716	TC032996	FBgn0036678
OG0007330	TC003029,TC015272,TC033299,TC034842,TC001375	FBgn0051974,FBgn0051975
OG0007928	TC033137,TC009440,TC003828	FBgn0052750,FBgn0052751
OG0000079	TC031397	FBgn0033504
OG0007319	TC005398	FBgn0004828,FBgn0014857
OG0000633	TC015181	FBgn0029720,FBgn0030013
OG0000024	TC012230,TC012234,TC034160,TC012228,TC034161,TC001412,TC012231,TC012235,TC012229,TC034222,TC012233,TC012232	FBgn0037387
OG0001588	TC006299,TC034184	FBgn0086898
