OG	Tcas	Dmel
EJC9X	TC010442	FBgn0029812,FBgn0023174,FBgn0037296
EJCB1	TC012154	FBgn0031703
EJCBG	TC013165	FBgn0042630
EJCBK	TC001004	FBgn0034138
EJCBM	TC010784	FBgn0283499
EJCBP	TC013115	FBgn0036366
EJCBQ	TC000933	FBgn0004169
EJCBT	TC000835	FBgn0267790
EJCBU	TC003912	FBgn0030344,FBgn0037037
EJCBV	TC013716	FBgn0265082
EJCBW	TC013328	FBgn0263231
EJCBY	TC011939	FBgn0052113
EJCCB	TC014562	FBgn0027084
EJCCC	TC032667,TC032669	FBgn0266084
EJCCR	TC034751	FBgn0046692
EJCDQ	TC011518	FBgn0001995
EJCE0	TC015910	FBgn0005533
EJCE3	TC008974	FBgn0264848
EJCE5	TC031757	FBgn0036139
EJCE6	TC005331	FBgn0039977
EJCE9	TC003429	FBgn0001137
EJCEG	TC032094,TC032093	FBgn0010482
EJCEH	TC010462	FBgn0040754
EJCEQ	TC008212	FBgn0052694
EJCES	TC030565	FBgn0030676,FBgn0030679
EJCEV	TC033813	FBgn0037447
EJCFM	TC001257	FBgn0035754
EJCFP	TC002984	FBgn0030617
EJCFQ	TC004850	FBgn0031634
EJCFU	TC013712	FBgn0259113
EJCFX	TC008130	FBgn0038683
EJCFY	TC013738	FBgn0250820
EJCFZ	TC004143	FBgn0032225
EJCG1	TC008216	FBgn0034491
EJCGH	TC004262,TC012980	FBgn0030478
EJCGN	TC010914	FBgn0267698
EJCGZ	TC009490	FBgn0029778
EJCH0	TC033588	FBgn0035267
EJCH4	TC009230	FBgn0026582
EJCH5	TC010336	FBgn0029941,FBgn0051601
EJCH8	TC002804	FBgn0028573
EJCHA	TC013001	FBgn0026324
EJCHC	TC001752	FBgn0024365
EJCHD	TC003138	FBgn0033209
EJCI8	TC001623	FBgn0030701
EJCIA	TC034331	FBgn0263988,FBgn0035256
EJCID	TC006384	FBgn0030041,FBgn0014032,FBgn0260759
EJCIH	TC006171	FBgn0034994
EJCIP	TC014953	FBgn0037623
EJCJ6	TC002920	FBgn0032163,FBgn0046697
EJCJ7	TC001458	FBgn0040348
EJCJ8	TC004631	FBgn0037541
EJCJ9	TC001110	FBgn0041195
EJCJB	TC034300,TC034299	FBgn0036927
EJCJD	TC003334	FBgn0034795
EJCJF	TC014731	FBgn0085410
EJCJG	TC014541	FBgn0266918
EJCJH	TC000870	FBgn0002926
EJCJI	TC013456	FBgn0033052
EJCK7	TC032438	FBgn0263108
EJCKC	TC003654	FBgn0034137
EJCKR	TC034901	FBgn0031753
EJCKU	TC008197	FBgn0029922
EJCKX	TC005668	FBgn0259982
EJCM9	TC033401,TC006897,TC005115	FBgn0261244
EJCMA	TC032502,TC013321	FBgn0030437,FBgn0052843
EJCMC	TC001770	FBgn0038180
EJCMI	TC011013	FBgn0033019
EJCMJ	TC031384	FBgn0030289
EJCMK	TC000640	FBgn0031906
EJCMQ	TC033726	FBgn0032663,FBgn0033826,FBgn0033827
EJCMR	TC009664	FBgn0032171
EJCP3	TC003018	FBgn0031961
EJCPE	TC000957	FBgn0043362
EJCPU	TC002889	FBgn0030012
EJCQY	TC011514	FBgn0002552
EJCR2	TC034711	FBgn0029977
EJCRA	TC012821,TC012822	FBgn0037429
EJCRB	TC030757	FBgn0000543
EJCRE	TC003331	FBgn0029909
EJCRF	TC009196	FBgn0051108
EJCRG	TC006625	FBgn0030452
EJCRI	TC013705	FBgn0036851
EJCS0	TC006677	FBgn0040777
EJCS1	TC031519	FBgn0033426
EJCS2	TC007193,TC005609	FBgn0000404
EJCS3	TC030747	FBgn0030634
EJCS4	TC000403	FBgn0030482
EJCS5	TC005557	FBgn0036300
EJCS9	TC033318,TC034585,TC002938	FBgn0039165
EJCTE	TC007332	FBgn0030292
EJCTI	TC004703	FBgn0010516
EJCTP	TC001450	FBgn0046247
EJCTS	TC008838	FBgn0003129
EJCVJ	TC014047	FBgn0024804
EJCVX	TC006450	FBgn0039183
EJCVY	TC034453	FBgn0264324
EJCW3	TC001109	FBgn0004167
EJCW4	TC007705	FBgn0266019
EJCW5	TC002501	FBgn0033029
EJCW9	TC009745	FBgn0024432
EJCWE	TC010119	FBgn0039137
EJCX4	TC003010	FBgn0038233
EJCX5	TC031968,TC004812	FBgn0000567
EJCX8	TC014715	FBgn0031745
EJCXA	TC013947	FBgn0035251
EJCXC	TC001757	FBgn0037609
EJCXD	TC033657	FBgn0085428
EJCXG	TC002333	FBgn0266723
EJCXP	TC002107	FBgn0040056
EJCXQ	TC006559	FBgn0030802
EJCXT	TC010923	FBgn0267376
EJCY4	TC011651	FBgn0039749
EJCY6	TC000027	FBgn0042146,FBgn0040365,FBgn0024542
EJCY7	TC008653	FBgn0033365
EJCYB	TC006489	FBgn0038426
EJCYG	TC013353	FBgn0040705
EJCYI	TC006425	FBgn0032363
EJCYM	TC005893	FBgn0031490
EJCYP	TC015506	FBgn0065032,FBgn0038369
EJCYQ	TC007562	FBgn0031284
EJCYR	TC010343	FBgn0035237
EJCYS	TC008834	FBgn0260990
EJCYZ	TC033884	FBgn0003382
EJCZ1	TC002991	FBgn0039634
EJCZ2	TC013516	FBgn0033672
EJCZ3	TC012120	FBgn0033698
EJCZ4	TC010870	FBgn0027568
EJCZ7	TC009122	FBgn0031640
EJCZ8	TC007655	FBgn0261954
EJCZA	TC015410	FBgn0052133
EJCZB	TC005182	FBgn0037702
EJCZD	TC012521	FBgn0024836
EJCZE	TC007565	FBgn0044323
EJCZG	TC007521	FBgn0027093
EJCZH	TC004734	FBgn0037280
EJCZI	TC009830	FBgn0003090,FBgn0263934
EJCZK	TC009787	FBgn0031115
EJCZM	TC006729	FBgn0020443
EJCZP	TC001439	FBgn0033692
EJD1G	TC009879	FBgn0023181
EJD1J	TC003024	FBgn0030174
EJD1N	TC012578	FBgn0039160
EJD1Q	TC005817	FBgn0266667
EJD21	TC033199	FBgn0028541
EJD28	TC002697	FBgn0023001
EJD29	TC007304	FBgn0086378
EJD2B	TC014009	FBgn0260859
EJD2X	TC014174	FBgn0053505
EJD2Y	TC014311	FBgn0030686
EJD30	TC006318	FBgn0025394
EJD31	TC002734	FBgn0037050
EJD4H	TC030697	FBgn0040507,FBgn0040508,FBgn0040509,FBgn0040510,FBgn0052301,FBgn0052305,FBgn0040506
EJD4I	TC015490	FBgn0260997,FBgn0085599
EJD4M	TC034726	FBgn0028887,FBgn0265630
EJD4T	TC008551	FBgn0033845
EJD4Z	TC006519	FBgn0034877
EJD54	TC034107,TC005624,TC005623,TC015980,TC015979,TC015978	FBgn0010548
EJD55	TC008188	FBgn0014029,FBgn0026361
EJD56	TC006353	FBgn0032910
EJD57	TC005793	FBgn0031630
EJD5B	TC030468	FBgn0003460
EJD5S	TC001268	FBgn0039593,FBgn0039592,FBgn0033490,FBgn0053346
EJD5T	TC009255,TC001862	FBgn0019624
EJD5W	TC005347	FBgn0033924
EJD5Z	TC010974	FBgn0034366
EJD6J	TC000255	FBgn0036277
EJD6Q	TC012600	FBgn0038980
EJD74	TC005495	FBgn0034086
EJD75	TC004791	FBgn0003748,FBgn0034121
EJD76	TC005181	FBgn0032230
EJD7C	TC015070	FBgn0037912
EJD8G	TC012406	FBgn0037244
EJD8H	TC009502	FBgn0033309
EJD8I	TC000882	FBgn0030545
EJD8M	TC010414	FBgn0037371
EJD8T	TC032960	FBgn0053172
EJD8U	TC001317	FBgn0034743
EJD8Z	TC033259	FBgn0259699,FBgn0023531,FBgn0259700
EJD9C	TC007702	FBgn0031304
EJD9E	TC007176	FBgn0030878
EJD9R	TC014774	FBgn0020388
EJDAD	TC015608	FBgn0000392
EJDAG	TC010320	FBgn0032649,FBgn0032647,FBgn0032648
EJDAH	TC007454	FBgn0085220
EJDAU	TC007999	FBgn0037742,FBgn0028686
EJDAV	TC030983,TC004521	FBgn0286075
EJDBG	TC004961	FBgn0034894
EJDD6	TC007510	FBgn0030719
EJDDB	TC012214	FBgn0287183
EJDFT	TC034140	FBgn0032244
EJDFU	TC001355	FBgn0051195
EJDFV	TC012172	FBgn0038810
EJDFY	TC015243	FBgn0051251
EJDFZ	TC001942	FBgn0021825
EJDG8	TC012312	FBgn0033969,FBgn0033377
EJDGD	TC034400,TC034399	FBgn0259110
EJDGE	TC034528	FBgn0038818
EJDGG	TC030736	FBgn0034568
EJDGH	TC011226,TC011227,TC004715,TC015674	FBgn0263111
EJDGK	TC007814	FBgn0022710
EJDGN	TC033996	FBgn0034186
EJDGR	TC031357	FBgn0039831
EJDGW	TC007683	FBgn0036853
EJDGX	TC033113	FBgn0283652
EJDGY	TC009261	FBgn0025832
EJDH0	TC005496	FBgn0015754
EJDH1	TC013337	FBgn0032428
EJDH3	TC004239	FBgn0035799
EJDH7	TC012706	FBgn0015271
EJDHR	TC034431	FBgn0032222
EJDHY	TC013479	FBgn0002022
EJDI2	TC013493	FBgn0004374
EJDI3	TC002896	FBgn0038577
EJDI9	TC033041	FBgn0263392
EJDIA	TC011380	FBgn0002905
EJDIB	TC010693	FBgn0034598
EJDIC	TC008151	FBgn0000119
EJDIM	TC014780	FBgn0031048
EJDIT	TC007396	FBgn0035421
EJDIV	TC001418	FBgn0028970
EJDIX	TC003669	FBgn0035374
EJDIY	TC002133	FBgn0034817
EJDIZ	TC010438	FBgn0026373
EJDJ0	TC004946	FBgn0028546
EJDJ1	TC000395	FBgn0041706
EJDJ4	TC009250	FBgn0023180
EJDJJ	TC008317	FBgn0031635
EJDJK	TC012554	FBgn0033210
EJDJM	TC005179	FBgn0028540
EJDJN	TC003672	FBgn0035753
EJDJQ	TC012919,TC012925	FBgn0052068
EJDJR	TC009967	FBgn0034646,FBgn0034838
EJDJT	TC030605	FBgn0037372
EJDK6	TC005562	FBgn0038337,FBgn0038354
EJDKF	TC004425	FBgn0001218
EJDKI	TC011170,TC011169,TC011168	FBgn0039774
EJDKJ	TC008271	FBgn0031660
EJDKK	TC011815	FBgn0038607
EJDKS	TC014690	FBgn0265174
EJDKU	TC006393,TC006392,TC006391	FBgn0029733,FBgn0036727,FBgn0039840
EJDMM	TC007015	FBgn0038294
EJDMN	TC011263	FBgn0033865,FBgn0037657
EJDMU	TC011183	FBgn0033485
EJDMY	TC030997	FBgn0264598
EJDNU	TC035021	FBgn0036333
EJDNZ	TC009432	FBgn0036516
EJDP0	TC013722,TC013721	FBgn0024150
EJDP1	TC031158	FBgn0031981
EJDP2	TC003479	FBgn0031078
EJDP4	TC030776	FBgn0023528
EJDP6	TC034247,TC012310	FBgn0034618
EJDPA	TC015971	FBgn0040959,FBgn0040958,FBgn0036741
EJDPX	TC034835	FBgn0283741
EJDRH	TC000110	FBgn0002542,FBgn0037531
EJDRI	TC034990,TC006823,TC006822	FBgn0289579
EJDRJ	TC002932	FBgn0011660
EJDRK	TC000375	FBgn0039626
EJDRM	TC007711	FBgn0032397
EJDRN	TC002959	FBgn0026317
EJDRP	TC034727	FBgn0022768
EJDRQ	TC003587	FBgn0029079
EJDRR	TC011382	FBgn0265574
EJDRS	TC010565	FBgn0033688
EJDS6	TC013080	FBgn0032741
EJDS9	TC006008	FBgn0040551
EJDSR	TC003873	FBgn0035906
EJDUT	TC008860	FBgn0020440
EJDUU	TC010400	FBgn0011763
EJDUV	TC032012	FBgn0011205
EJDUW	TC001100	FBgn0030365
EJDUY	TC014165	FBgn0002567
EJDUZ	TC014283	FBgn0026616
EJDV0	TC011156	FBgn0038880
EJDWM	TC005550	FBgn0250862
EJDX4	TC010591	FBgn0029508,FBgn0050159
EJDXG	TC014112	FBgn0032079
EJDXM	TC002357	FBgn0032642
EJDXP	TC004066	FBgn0032033
EJDXU	TC004117,TC001042	FBgn0021795
EJDXW	TC005836	FBgn0036093
EJDY7	TC006312	FBgn0015299
EJDY8	TC012743	FBgn0004862
EJDYD	TC034052	FBgn0002413
EJDYU	TC003405	FBgn0029727,FBgn0024315
EJDYV	TC013515	FBgn0031457
EJDZ4	TC005342,TC006788	FBgn0001148,FBgn0001147
EJDZ9	TC032112	FBgn0044046
EJDZD	TC008797,TC006752	FBgn0034700,FBgn0262116
EJDZF	TC001352	FBgn0038674
EJDZY	TC004888	FBgn0053969
EJE06	TC031239	FBgn0027621
EJE0B	TC014857	FBgn0037543
EJE0E	TC009781	FBgn0035959
EJE0N	TC007971	FBgn0026418
EJE0P	TC014196	FBgn0029761
EJE0R	TC034449	FBgn0011224
EJE0S	TC002960	FBgn0052407,FBgn0053523
EJE1J	TC009597	FBgn0000109
EJE1K	TC003306	FBgn0051648
EJE1M	TC002529	FBgn0020909
EJE1N	TC003208	FBgn0034181
EJE1Q	TC010571	FBgn0050290
EJE1V	TC033042	FBgn0086758
EJE25	TC005515	FBgn0024326
EJE26	TC001366	FBgn0030692
EJE27	TC010402	FBgn0031413
EJE29	TC014163	FBgn0039379
EJE2D	TC000903	FBgn0003944
EJE2F	TC007497	FBgn0004868
EJE2J	TC004570	FBgn0033450
EJE2K	TC009789	FBgn0032719
EJE2R	TC033771,TC001241	FBgn0000077
EJE2S	TC031044	FBgn0260464
EJE2T	TC013348	FBgn0022943
EJE2W	TC008926	FBgn0008636
EJE2Y	TC015464	FBgn0052645
EJE2Z	TC011151	FBgn0025835
EJE33	TC004564,TC009452	FBgn0036749,FBgn0036750,FBgn0035943
EJE4R	TC007931	FBgn0030788
EJE4U	TC012415	FBgn0033389
EJE51	TC010569	FBgn0259937
EJE52	TC000954	FBgn0039509
EJE53	TC015120	FBgn0039419
EJE6Q	TC030257,TC030240,TC030243,TC030248	FBgn0041247,FBgn0045495
EJE71	TC001194	FBgn0032054
EJE75	TC015766	FBgn0011474
EJE79	TC000111	FBgn0032771,FBgn0034454
EJE7N	TC001671	FBgn0039359
EJE7P	TC033673	FBgn0083946
EJE7Z	TC002294	FBgn0029113
EJE8S	TC006019	FBgn0039566
EJE9J	TC009420	FBgn0032796
EJE9N	TC013190	FBgn0263220
EJEA2	TC000963,TC014465	FBgn0024889,FBgn0035657,FBgn0027338
EJEA3	TC000505	FBgn0287720
EJEA7	TC011986,TC033882,TC033883,TC009813,TC034748	FBgn0031089,FBgn0031850,FBgn0053300,FBgn0053196
EJEB6	TC033015,TC033012,TC033011,TC033010,TC013421,TC014375,TC010927,TC010929,TC010930,TC010932,TC010933,TC010934,TC010910,TC010935,TC010908,TC010936,TC010939,TC010904,TC010959,TC012574,TC012575	FBgn0036264,FBgn0036022,FBgn0036023,FBgn0036024,FBgn0250815,FBgn0035665,FBgn0035678,FBgn0035661,FBgn0052383,FBgn0052382
EJEBC	TC002973	FBgn0020386
EJEBH	TC002569	FBgn0003062,FBgn0038090
EJEBI	TC034049	FBgn0030555
EJEBK	TC032248	FBgn0261698,FBgn0261686
EJEBM	TC033858	FBgn0259246
EJEBQ	TC009611	FBgn0039525
EJEBR	TC001087	FBgn0038816
EJEBS	TC000269	FBgn0034636
EJEBZ	TC032265	FBgn0032343
EJECA	TC004160	FBgn0003450
EJECC	TC034834	FBgn0000053
EJECJ	TC016414	FBgn0039754
EJECP	TC003878,TC001523	FBgn0031092
EJECS	TC010878	FBgn0029088
EJECT	TC003307	FBgn0032597
EJECY	TC008819	FBgn0039004
EJECZ	TC007893	FBgn0263510
EJED0	TC008489	FBgn0030871
EJED2	TC010029	FBgn0263593
EJED7	TC013466	FBgn0050051
EJED9	TC014961	FBgn0263606
EJEDB	TC011532	FBgn0035171
EJEDF	TC000790	FBgn0032259
EJEDM	TC010766	FBgn0243512
EJEDP	TC015126	FBgn0030710
EJEDU	TC030624,TC012622	FBgn0035240,FBgn0010352
EJEDV	TC010557	FBgn0086357
EJEE1	TC013163	FBgn0000411
EJEE7	TC031284	FBgn0260798
EJEFN	TC000985	FBgn0030291
EJEFS	TC008790	FBgn0036993
EJEFW	TC010432	FBgn0030794
EJEFX	TC033629	FBgn0039128
EJEG1	TC008669	FBgn0033179,FBgn0259729
EJEG6	TC015432	FBgn0033368
EJEGX	TC001151	FBgn0033274,FBgn0033523
EJEGY	TC010846,TC008640	FBgn0013812,FBgn0267433
EJEGZ	TC003407	FBgn0016797
EJEH0	TC009831,TC014536	FBgn0034437,FBgn0034441,FBgn0034438,FBgn0050047,FBgn0050049,FBgn0050043,FBgn0034436,FBgn0034440,FBgn0053012,FBgn0033720,FBgn0034439
EJEH3	TC009186	FBgn0011740
EJEH4	TC002710	FBgn0034065
EJEH5	TC007369	FBgn0261446
EJEH6	TC013118	FBgn0011573
EJEI2	TC013869	FBgn0031395
EJEIN	TC034732	FBgn0037659
EJEIP	TC031361	FBgn0082582
EJEIS	TC002504	FBgn0000578
EJEIU	TC034036	FBgn0264895
EJEJV	TC015771	FBgn0283450
EJEK2	TC032507	FBgn0033570
EJEKQ	TC002523	FBgn0005640
EJEKR	TC006858	FBgn0034729,FBgn0036670,FBgn0039370,FBgn0033815,FBgn0039366
EJEKT	TC000689	FBgn0027594
EJEKU	TC032216	FBgn0025366
EJEKW	TC033756	FBgn0050011
EJEKX	TC011404	FBgn0003079
EJEKY	TC004662,TC004854	FBgn0013746
EJEKZ	TC013624	FBgn0261618
EJEM0	TC002375	FBgn0036305
EJEM1	TC007586	FBgn0037608
EJEM3	TC012666	FBgn0011817
EJEM5	TC006550	FBgn0003517
EJEM6	TC005067	FBgn0031044
EJEMU	TC034812,TC003570	FBgn0005561,FBgn0003130
EJENW	TC001287	FBgn0035980
EJEQ0	TC033960	FBgn0261705
EJEQ2	TC005763	FBgn0040877,FBgn0040571
EJEQ6	TC008997	FBgn0032470
EJEQ8	TC032629,TC011237	FBgn0035949,FBgn0032914
EJEQ9	TC009579	FBgn0039467
EJEQD	TC032359	FBgn0036583
EJEQI	TC012999	FBgn0037899
EJERE	TC010318	FBgn0020389
EJERN	TC014236	FBgn0026428
EJERQ	TC013255	FBgn0034956
EJESN	TC033047,TC032654,TC032655,TC032657,TC032652,TC032650,TC007815,TC015048,TC003956,TC012996,TC013189,TC009235,TC006339,TC006693,TC006039,TC011008,TC002340	FBgn0030003,FBgn0035213,FBgn0015025,FBgn0031610,FBgn0031573,FBgn0037085,FBgn0028895,FBgn0032817,FBgn0014931,FBgn0037717,FBgn0037722,FBgn0037751,FBgn0260741,FBgn0038301,FBgn0038787,FBgn0034379,FBgn0033491,FBgn0033392,FBgn0032979,FBgn0030455,FBgn0263490,FBgn0020309,FBgn0038550,FBgn0264744,FBgn0031894,FBgn0040366,FBgn0038547
EJEV1	TC014927	FBgn0014464
EJEX1	TC031214	FBgn0263397
EJEX4	TC013053	FBgn0037255
EJEX5	TC007723	FBgn0010220
EJEX6	TC004396	FBgn0015589,FBgn0026598
EJEX9	TC006992	FBgn0033884
EJEXB	TC014756	FBgn0030663,FBgn0010422
EJEXD	TC008164	FBgn0035143,FBgn0035425
EJEYG	TC006817	FBgn0026090
EJEYR	TC006610	FBgn0032400
EJEYX	TC000967	FBgn0030052
EJEYY	TC007856	FBgn0015338
EJEZ0	TC014046	FBgn0033060
EJEZ1	TC015698	FBgn0032782
EJEZ2	TC015191	FBgn0037491
EJEZ3	TC034524	FBgn0086675
EJEZ7	TC031756	FBgn0037014
EJEZG	TC003326,TC006296	FBgn0000044,FBgn0000047,FBgn0000045,FBgn0011743,FBgn0000042,FBgn0000046
EJEZH	TC011913,TC011912,TC016126	FBgn0036843,FBgn0037239
EJEZI	TC007938	FBgn0004419
EJF06	TC033976	FBgn0035734,FBgn0025827,FBgn0046999,FBgn0034165
EJF0D	TC008876	FBgn0259745
EJF0G	TC003668	FBgn0050158
EJF0V	TC015081	FBgn0034377,FBgn0262103
EJF10	TC012702	FBgn0036992
EJF11	TC011124	FBgn0004373
EJF13	TC004374	FBgn0037911
EJF15	TC009172	FBgn0010611
EJF1K	TC006814	FBgn0001291
EJF1N	TC006517	FBgn0029878
EJF1P	TC012664	FBgn0039110
EJF1Q	TC014693	FBgn0036489
EJF1R	TC005937	FBgn0039348
EJF1S	TC010450	FBgn0037276
EJF1T	TC011645	FBgn0027868
EJF1V	TC014789	FBgn0032873
EJF2P	TC013211	FBgn0030311
EJF2Q	TC030007	FBgn0035023
EJF2R	TC014312	FBgn0039740
EJF2S	TC002140	FBgn0032153
EJF2V	TC014104	FBgn0037972
EJF2W	TC002281	FBgn0035534
EJF2X	TC005834	FBgn0036730,FBgn0259195,FBgn0259196,FBgn0030657
EJF2Z	TC005356	FBgn0037900
EJF3J	TC005411	FBgn0270927,FBgn0034417
EJF3X	TC009670	FBgn0038300
EJF42	TC004379	FBgn0037956
EJF43	TC011315	FBgn0038504
EJF45	TC031992	FBgn0263995
EJF47	TC009151	FBgn0034071
EJF58	TC009746	FBgn0037022
EJF5N	TC011840	FBgn0035953
EJF5Y	TC005820	FBgn0031544
EJF7U	TC033934	FBgn0004359
EJF83	TC033615	FBgn0038535
EJF8Z	TC034086,TC033627,TC033626,TC032046,TC015230,TC015229,TC009690,TC009691,TC009692,TC009693,TC009697,TC009698,TC005499	FBgn0015572,FBgn0015574,FBgn0010052,FBgn0039084
EJF95	TC010779	FBgn0031877
EJF9K	TC033332,TC014862	FBgn0052000
EJF9N	TC012299	FBgn0030141
EJF9S	TC001529	FBgn0265998
EJFA4	TC013571,TC004109	FBgn0250791
EJFAP	TC013457	FBgn0020261
EJFAQ	TC015037	FBgn0034396
EJFBP	TC012128	FBgn0010198,FBgn0033555
EJFBQ	TC011350	FBgn0031826,FBgn0051637
EJFBS	TC015539	FBgn0017545
EJFD6	TC006564	FBgn0264272
EJFD8	TC013309	FBgn0011701
EJFDA	TC004110	FBgn0037021
EJFDC	TC011438	FBgn0050499
EJFDE	TC012300	FBgn0039296
EJFDZ	TC000823	FBgn0033900
EJFE0	TC034462,TC007104	FBgn0033932,FBgn0033744
EJFE3	TC002490	FBgn0030370,FBgn0011327
EJFE6	TC033993	FBgn0015558,FBgn0261444
EJFE8	TC005191	FBgn0036857
EJFEA	TC003404	FBgn0001189
EJFEC	TC013505	FBgn0032856
EJFED	TC004625	FBgn0027348,FBgn0286723
EJFEF	TC012381	FBgn0036827
EJFEK	TC007530	FBgn0264978
EJFEM	TC033415	FBgn0038271
EJFEQ	TC002312	FBgn0052676
EJFF5	TC009265	FBgn0039251,FBgn0030049
EJFF7	TC031391	FBgn0030662
EJFF9	TC002139	FBgn0036124
EJFFA	TC008934	FBgn0015477
EJFFB	TC002712	FBgn0030342
EJFFD	TC011225	FBgn0010282
EJFFE	TC007894	FBgn0000667
EJFFJ	TC013727	FBgn0002031
EJFFK	TC012991	FBgn0039293
EJFFM	TC008987	FBgn0015075
EJFFQ	TC012374	FBgn0030514
EJFFR	TC001593	FBgn0027788
EJFFS	TC013253	FBgn0051249
EJFGA	TC002528	FBgn0034592,FBgn0034481
EJFGE	TC010049	FBgn0031021
EJFGI	TC015691	FBgn0031436
EJFGX	TC012623	FBgn0050077
EJFH0	TC012671	FBgn0263006
EJFH3	TC010433	FBgn0031149
EJFH5	TC030950,TC034451	FBgn0038136,FBgn0052473,FBgn0038135
EJFH8	TC032905,TC032904,TC032906,TC007032,TC007030,TC007029,TC011039	FBgn0039768,FBgn0039769
EJFHB	TC033901,TC031397	FBgn0033504
EJFHK	TC031309,TC006582,TC012898	FBgn0033661
EJFHN	TC007303	FBgn0261995
EJFHP	TC010841	FBgn0054038
EJFHQ	TC001119	FBgn0039480
EJFHR	TC013754	FBgn0037671
EJFHS	TC014712	FBgn0032651
EJFIA	TC006283	FBgn0262820
EJFII	TC009701	FBgn0038292
EJFJW	TC007437	FBgn0035491,FBgn0032293
EJFKS	TC000184	FBgn0038662
EJFM1	TC013883,TC006676	FBgn0040230,FBgn0037978
EJFM7	TC010780	FBgn0034135
EJFM9	TC011105	FBgn0003513
EJFMA	TC004691,TC012518	FBgn0024941,FBgn0259927
EJFMC	TC002131	FBgn0013756
EJFMD	TC011379	FBgn0039728
EJFMI	TC003752	FBgn0004861,FBgn0004860
EJFN5	TC010840	FBgn0029681
EJFN6	TC015221	FBgn0051988
EJFNA	TC009203	FBgn0031478
EJFNB	TC031885	FBgn0035638
EJFND	TC003160	FBgn0052819,FBgn0052820,FBgn0040028
EJFNR	TC006414	FBgn0035568,FBgn0035567,FBgn0039674
EJFNT	TC005185	FBgn0265297
EJFNV	TC015811	FBgn0000032
EJFP0	TC015566	FBgn0036876,FBgn0036875
EJFPE	TC032201	FBgn0035010
EJFPK	TC001713	FBgn0283666
EJFPR	TC006028	FBgn0032149
EJFQ8	TC006614	FBgn0053156,FBgn0033853
EJFQD	TC014437	FBgn0026150
EJFQG	TC002392	FBgn0035688
EJFQM	TC034044,TC033970,TC011604	FBgn0003295,FBgn0020248,FBgn0032416,FBgn0032415,FBgn0004635
EJFQQ	TC031477	FBgn0035415
EJFQR	TC015144	FBgn0035090
EJFQU	TC007194	FBgn0036285,FBgn0000625
EJFRX	TC011160	FBgn0000447
EJFS0	TC031936,TC015753,TC005141	FBgn0038751
EJFS5	TC033796	FBgn0039689
EJFSJ	TC002098	FBgn0037328
EJFU1	TC012058	FBgn0020306
EJFUX	TC003258	FBgn0050169
EJFVU	TC034720	FBgn0027563,FBgn0051326,FBgn0038211,FBgn0053329
EJFWI	TC014322	FBgn0267861
EJFWV	TC000873	FBgn0039836
EJFWW	TC002393	FBgn0035676
EJFY2	TC000626	FBgn0002641
EJFY5	TC013692	FBgn0051852
EJFY7	TC014699	FBgn0029502
EJFY8	TC009797,TC009798	FBgn0086657
EJFY9	TC032390	FBgn0030869
EJFYA	TC002298	FBgn0039631
EJFYB	TC008331	FBgn0031498
EJFYD	TC010437	FBgn0038584
EJFYF	TC031894,TC031803,TC031805,TC006206,TC006207,TC006209	FBgn0027280,FBgn0051664
EJFYG	TC005086	FBgn0033378
EJFYH	TC016092	FBgn0002937
EJFYI	TC008142	FBgn0026080
EJFYJ	TC011713	FBgn0051121
EJFYM	TC000271	FBgn0036733
EJFYN	TC008971	FBgn0035085
EJFYV	TC009351	FBgn0000157
EJFYY	TC013633	FBgn0032151
EJFYZ	TC001431	FBgn0086778,FBgn0028875
EJFZ1	TC004114	FBgn0000463
EJFZ2	TC004393	FBgn0004647
EJFZ9	TC010648	FBgn0261791
EJFZA	TC010137	FBgn0040623
EJFZB	TC033598	FBgn0061198
EJFZG	TC011972	FBgn0029843
EJFZK	TC001172	FBgn0039639
EJFZT	TC012149	FBgn0038183
EJFZW	TC010207	FBgn0025634
EJFZY	TC004632,TC004760	FBgn0085213
EJG04	TC003211	FBgn0033401
EJG05	TC003713	FBgn0033769
EJG0A	TC034803,TC008841	FBgn0261401,FBgn0037501
EJG0D	TC033566	FBgn0033615
EJG0F	TC011801	FBgn0035252
EJG0I	TC013805	FBgn0031285
EJG0M	TC000296	FBgn0265595
EJG0Q	TC034362	FBgn0038874
EJG0R	TC031610,TC005896,TC001395	FBgn0036354
EJG0S	TC011192	FBgn0051075
EJG0U	TC000481	FBgn0033160
EJG0X	TC006611	FBgn0030796,FBgn0030361
EJG1I	TC005826	FBgn0034350
EJG1K	TC013647	FBgn0038828
EJG1N	TC007746	FBgn0029864
EJG1P	TC001020	FBgn0028579
EJG1R	TC000231	FBgn0035998
EJG1Y	TC001408,TC001851	FBgn0028484
EJG24	TC007178	FBgn0034654
EJG27	TC004963	FBgn0029955
EJG2E	TC009547	FBgn0032822
EJG2G	TC013920	FBgn0260482,FBgn0031188
EJG2N	TC013563	FBgn0051800
EJG2U	TC007724,TC000721	FBgn0029811
EJG37	TC009871	FBgn0038772
EJG3R	TC010333	FBgn0036897
EJG4G	TC034471	FBgn0037406
EJG4H	TC009888	FBgn0035428
EJG4N	TC007740	FBgn0036711,FBgn0032040
EJG4T	TC004606	FBgn0261456
EJG4U	TC012118	FBgn0261872
EJG4W	TC006128	FBgn0058263
EJG4Y	TC012023	FBgn0033890
EJG4Z	TC012804	FBgn0040079
EJG50	TC007927	FBgn0286781
